Order_Date,Product_ID,Product_Category,Buyer_Gender,Buyer_Age,Order_Location,International_Shipping,Sales_Price,Shipping_Charges,Sales_per_Unit,Quantity,Total_Sales,Rating
2024-10-10,BF1546,Clothing,Male,29,Detroit,No,118,0,118,1,118,1
2024-05-08,BF1547,Ornaments,Male,32,San Francisco,No,32,0,32,5,160,3
2024-09-01,BF1546,Clothing,Female,19,Sacramento,No,118,0,118,2,236,4
2024-05-21,BF1551,Ornaments,Male,20,Miami,No,15,0,15,1,15,5
2024-06-02,BF1550,Clothing,Female,21,San Antonio,No,97,0,97,4,388,3
2024-10-19,BF1546,Clothing,Male,32,Paris,Yes,118,50,168,1,168,5
2024-02-28,BF1548,Clothing,Female,32,San Antonio,No,65,0,65,1,65,3
2024-07-17,BF1548,Clothing,Male,24,San Francisco,No,65,0,65,1,65,4
2024-03-27,BF1548,Clothing,Female,24,Austin,No,65,0,65,1,65,5
2024-04-06,BF1554,Ornaments,Male,29,Manchester,Yes,20,40,60,1,60,2
2023-11-09,BF1543,Clothing,Male,33,Memphis,No,100,0,100,1,100,3
2024-05-03,BF1547,Ornaments,Female,34,New Delhi,Yes,32,70,102,2,204,4
2024-05-25,BF1546,Clothing,Male,35,Dublin,Yes,118,40,158,2,316,3
2024-07-22,BF1546,Clothing,Female,27,London,Yes,118,40,158,1,158,4
2023-11-09,BF1546,Clothing,Female,27,Detroit,No,118,0,118,1,118,4
2024-05-01,BF1545,Other,Male,21,Memphis,No,10,0,10,1,10,5
2023-12-27,BF1544,Other,Male,28,Dublin,Yes,9,40,49,2,98,3
2023-12-17,BF1546,Clothing,Male,22,Paris,Yes,118,50,168,1,168,4
2024-01-24,BF1547,Ornaments,Male,22,New Jersey,No,32,0,32,1,32,4
2024-01-07,BF1555,Other,Male,32,Las Vegas,No,23,0,23,4,92,5
2024-03-30,BF1545,Other,Male,32,Mumbai,Yes,10,70,80,1,80,4
2024-07-27,BF1550,Clothing,Male,20,Pittsburgh,No,97,0,97,1,97,5
2024-09-23,BF1551,Ornaments,Male,34,San Francisco,No,15,0,15,1,15,3
2023-11-19,BF1548,Clothing,Male,27,Sacramento,No,65,0,65,1,65,3
2024-04-26,BF1548,Clothing,Male,34,Cleveland,No,65,0,65,1,65,5
2023-11-16,BF1552,Ornaments,Male,20,Cleveland,No,45,0,45,2,90,4
2024-09-23,BF1550,Clothing,Female,27,Cardiff,Yes,97,40,137,1,137,5
2024-01-20,BF1554,Ornaments,Male,32,Pittsburgh,No,20,0,20,1,20,2
2023-11-15,BF1545,Other,Male,22,Miami,No,10,0,10,1,10,4
2024-10-06,BF1545,Other,Male,22,San Antonio,No,10,0,10,1,10,2
2023-11-27,BF1545,Other,Male,22,San Antonio,No,10,0,10,1,10,5
2024-07-05,BF1544,Other,Male,26,Portland,No,9,0,9,1,9,1
2024-04-17,BF1547,Ornaments,Female,20,Austin,No,32,0,32,1,32,5
2024-05-19,BF1548,Clothing,Male,32,Cleveland,No,65,0,65,1,65,5
2024-09-01,BF1549,Clothing,Male,34,New Jersey,No,130,0,130,4,520,2
2024-07-01,BF1548,Clothing,Female,21,Cleveland,No,65,0,65,1,65,4
2023-11-24,BF1549,Clothing,Male,20,Sydney,Yes,130,100,230,2,460,4
2024-04-22,BF1550,Clothing,Female,35,Memphis,No,97,0,97,1,97,1
2024-08-09,BF1544,Other,Male,21,San Antonio,No,9,0,9,1,9,4
2023-12-31,BF1548,Clothing,Male,32,Portland,No,65,0,65,1,65,4
2024-06-01,BF1550,Clothing,Female,27,Toronto,Yes,97,25,122,2,244,3
2024-11-01,BF1550,Clothing,Male,29,New York,No,97,0,97,1,97,1
2024-03-14,BF1548,Clothing,Male,33,Portland,No,65,0,65,3,195,5
2024-05-19,BF1550,Clothing,Male,23,Miami,No,97,0,97,1,97,3
2024-06-01,BF1551,Ornaments,Female,25,New York,No,15,0,15,2,30,5
2024-03-18,BF1546,Clothing,Female,33,Las Vegas,No,118,0,118,2,236,5
2024-06-04,BF1545,Other,Male,34,Cardiff,Yes,10,40,50,1,50,4
2024-01-15,BF1548,Clothing,Male,26,Detroit,No,65,0,65,5,325,4
2024-07-16,BF1548,Clothing,Male,35,New Jersey,No,65,0,65,1,65,5
2024-09-29,BF1548,Clothing,Male,25,San Antonio,No,65,0,65,1,65,1
2024-08-24,BF1545,Other,Male,28,Paris,Yes,10,50,60,3,180,5
2024-10-10,BF1552,Ornaments,Male,31,London,Yes,45,40,85,1,85,5
2024-01-26,BF1544,Other,Male,35,New Jersey,No,9,0,9,1,9,4
2024-06-30,BF1550,Clothing,Female,26,London,Yes,97,40,137,1,137,5
2024-02-07,BF1543,Clothing,Male,35,Sacramento,No,100,0,100,1,100,4
2024-07-30,BF1551,Ornaments,Male,28,Memphis,No,15,0,15,1,15,4
2024-01-23,BF1553,Ornaments,Female,21,Cardiff,Yes,50,40,90,1,90,3
2024-06-05,BF1548,Clothing,Male,28,San Francisco,No,65,0,65,1,65,4
2024-05-09,BF1543,Clothing,Male,30,Cleveland,No,100,0,100,5,500,4
2024-09-18,BF1544,Other,Male,29,Miami,No,9,0,9,2,18,4
2024-02-29,BF1546,Clothing,Female,22,Sydney,Yes,118,100,218,1,218,1
2023-11-22,BF1544,Other,Male,35,Sacramento,No,9,0,9,1,9,3
2024-07-24,BF1551,Ornaments,Female,28,San Francisco,No,15,0,15,1,15,4
2024-09-24,BF1543,Clothing,Male,22,New Jersey,No,100,0,100,4,400,2
2024-01-23,BF1545,Other,Female,30,Glasgow,Yes,10,40,50,1,50,5
2024-04-24,BF1548,Clothing,Male,19,Sacramento,No,65,0,65,1,65,5
2024-06-28,BF1550,Clothing,Male,33,London,Yes,97,40,137,1,137,4
2024-05-03,BF1547,Ornaments,Male,19,Detroit,No,32,0,32,1,32,4
2024-07-04,BF1551,Ornaments,Female,18,New Jersey,No,15,0,15,3,45,5
2024-03-16,BF1551,Ornaments,Male,29,New York,No,15,0,15,2,30,5
2024-05-27,BF1551,Ornaments,Male,19,Manchester,Yes,15,40,55,2,110,5
2024-01-29,BF1543,Clothing,Female,24,Mumbai,Yes,100,70,170,2,340,3
2024-01-07,BF1549,Clothing,Female,20,Miami,No,130,0,130,1,130,3
2024-03-13,BF1544,Other,Male,34,Sacramento,No,9,0,9,2,18,3
2024-08-25,BF1543,Clothing,Male,34,Pittsburgh,No,100,0,100,1,100,5
2024-02-11,BF1550,Clothing,Female,29,Sydney,Yes,97,100,197,1,197,1
2024-04-09,BF1543,Clothing,Male,34,San Francisco,No,100,0,100,1,100,3
2024-01-15,BF1543,Clothing,Male,24,Cardiff,Yes,100,40,140,1,140,4
2023-11-11,BF1551,Ornaments,Male,34,New York,No,15,0,15,1,15,1
2024-06-02,BF1550,Clothing,Male,34,Las Vegas,No,97,0,97,1,97,4
2024-08-04,BF1550,Clothing,Male,25,Pittsburgh,No,97,0,97,1,97,5
2024-09-30,BF1548,Clothing,Male,32,San Antonio,No,65,0,65,1,65,4
2023-12-30,BF1546,Clothing,Female,26,Pittsburgh,No,118,0,118,4,472,5
2024-06-08,BF1548,Clothing,Male,33,Liverpool,Yes,65,40,105,2,210,5
2024-03-27,BF1545,Other,Male,20,Detroit,No,10,0,10,1,10,4
2024-11-01,BF1546,Clothing,Female,20,Liverpool,Yes,118,40,158,1,158,5
2024-05-02,BF1548,Clothing,Male,33,Memphis,No,65,0,65,1,65,2
2024-03-05,BF1552,Ornaments,Female,21,Mumbai,Yes,45,70,115,1,115,3
2023-12-01,BF1554,Ornaments,Male,26,San Antonio,No,20,0,20,1,20,4
2024-10-04,BF1548,Clothing,Female,31,Sacramento,No,65,0,65,1,65,5
2024-08-03,BF1545,Other,Male,28,New Jersey,No,10,0,10,2,20,3
2024-03-17,BF1544,Other,Female,34,Manchester,Yes,9,40,49,1,49,3
2024-05-21,BF1545,Other,Male,30,San Antonio,No,10,0,10,2,20,4
2024-01-16,BF1549,Clothing,Male,32,Las Vegas,No,130,0,130,1,130,1
2024-01-14,BF1545,Other,Male,26,Sacramento,No,10,0,10,1,10,3
2024-10-31,BF1553,Ornaments,Male,20,Pittsburgh,No,50,0,50,1,50,2
2024-06-08,BF1552,Ornaments,Male,29,Pittsburgh,No,45,0,45,3,135,5
2024-03-30,BF1547,Ornaments,Female,22,Sacramento,No,32,0,32,1,32,5
2023-11-15,BF1551,Ornaments,Male,34,Pittsburgh,No,15,0,15,3,45,3
2024-07-27,BF1546,Clothing,Male,34,Miami,No,118,0,118,1,118,4
2024-10-06,BF1544,Other,Male,35,New Jersey,No,9,0,9,1,9,3
2024-02-29,BF1543,Clothing,Male,18,New Jersey,No,100,0,100,1,100,1
2024-07-07,BF1550,Clothing,Female,29,Glasgow,Yes,97,40,137,4,548,2
2024-07-09,BF1548,Clothing,Female,31,Memphis,No,65,0,65,1,65,4
2024-08-29,BF1546,Clothing,Male,30,Miami,No,118,0,118,1,118,1
2024-09-12,BF1552,Ornaments,Male,25,New York,No,45,0,45,1,45,2
2024-09-14,BF1544,Other,Male,28,Detroit,No,9,0,9,2,18,5
2024-09-17,BF1553,Ornaments,Male,22,San Antonio,No,50,0,50,1,50,4
2024-03-30,BF1552,Ornaments,Male,29,Miami,No,45,0,45,2,90,4
2024-06-26,BF1548,Clothing,Female,27,New York,No,65,0,65,1,65,5
2024-04-01,BF1554,Ornaments,Male,21,Portland,No,20,0,20,1,20,5
2024-07-08,BF1548,Clothing,Female,20,San Antonio,No,65,0,65,4,260,5
2024-06-07,BF1543,Clothing,Male,31,Manchester,Yes,100,40,140,1,140,5
2024-05-05,BF1555,Other,Male,24,Sacramento,No,23,0,23,3,69,4
2024-04-18,BF1546,Clothing,Female,24,Cleveland,No,118,0,118,1,118,3
2024-07-02,BF1544,Other,Male,25,Sacramento,No,9,0,9,2,18,5
2024-01-12,BF1548,Clothing,Male,32,Cleveland,No,65,0,65,1,65,3
2024-03-26,BF1550,Clothing,Female,26,San Francisco,No,97,0,97,3,291,5
2024-02-06,BF1547,Ornaments,Male,31,Sacramento,No,32,0,32,3,96,5
2024-03-03,BF1543,Clothing,Male,33,Sydney,Yes,100,100,200,1,200,4
2024-06-20,BF1545,Other,Male,25,Pittsburgh,No,10,0,10,2,20,5
2024-02-13,BF1544,Other,Male,26,Portland,No,9,0,9,2,18,3
2024-05-30,BF1544,Other,Female,21,Austin,No,9,0,9,1,9,3
2024-04-08,BF1544,Other,Male,18,Miami,No,9,0,9,2,18,4
2024-01-18,BF1548,Clothing,Male,29,Manchester,Yes,65,40,105,2,210,3
2024-04-04,BF1544,Other,Male,18,Toronto,Yes,9,25,34,2,68,2
2024-06-08,BF1554,Ornaments,Female,24,San Antonio,No,20,0,20,2,40,2
2024-09-08,BF1548,Clothing,Male,32,Memphis,No,65,0,65,1,65,4
2024-05-21,BF1545,Other,Female,25,Cleveland,No,10,0,10,2,20,5
2023-12-06,BF1555,Other,Male,25,San Francisco,No,23,0,23,2,46,3
2024-06-06,BF1548,Clothing,Male,28,Pittsburgh,No,65,0,65,1,65,5
2024-02-16,BF1555,Other,Female,34,Memphis,No,23,0,23,3,69,4
2023-11-26,BF1554,Ornaments,Male,21,Sydney,Yes,20,100,120,4,480,4
2024-02-12,BF1550,Clothing,Female,27,Cleveland,No,97,0,97,3,291,4
2024-02-23,BF1551,Ornaments,Male,33,New York,No,15,0,15,2,30,5
2024-02-02,BF1551,Ornaments,Female,24,Dublin,Yes,15,40,55,1,55,5
2024-06-24,BF1548,Clothing,Male,26,Liverpool,Yes,65,40,105,1,105,4
2024-03-08,BF1553,Ornaments,Male,28,Montreal,Yes,50,25,75,1,75,5
2024-03-12,BF1552,Ornaments,Male,21,New Jersey,No,45,0,45,1,45,4
2024-07-11,BF1550,Clothing,Male,35,San Francisco,No,97,0,97,1,97,4
2023-11-08,BF1547,Ornaments,Male,23,Portland,No,32,0,32,1,32,5
2024-09-25,BF1553,Ornaments,Male,31,Austin,No,50,0,50,3,150,4
2024-01-30,BF1552,Ornaments,Male,21,Mumbai,Yes,45,70,115,1,115,5
2024-07-12,BF1547,Ornaments,Male,25,Mumbai,Yes,32,70,102,3,306,3
2024-05-30,BF1548,Clothing,Male,26,Austin,No,65,0,65,1,65,5
2024-08-15,BF1546,Clothing,Male,20,New Jersey,No,118,0,118,1,118,3
2024-07-10,BF1555,Other,Female,23,Miami,No,23,0,23,1,23,4
2024-08-27,BF1546,Clothing,Female,28,Cardiff,Yes,118,40,158,1,158,4
2024-02-04,BF1550,Clothing,Male,19,Sydney,Yes,97,100,197,1,197,4
2024-04-22,BF1549,Clothing,Male,18,Portland,No,130,0,130,1,130,1
2024-06-17,BF1551,Ornaments,Male,31,Portland,No,15,0,15,2,30,5
2024-04-15,BF1545,Other,Female,23,Pittsburgh,No,10,0,10,1,10,2
2024-05-21,BF1544,Other,Female,28,Austin,No,9,0,9,1,9,4
2024-02-05,BF1548,Clothing,Male,30,Pittsburgh,No,65,0,65,1,65,3
2023-12-31,BF1545,Other,Male,19,Las Vegas,No,10,0,10,1,10,3
2024-02-23,BF1544,Other,Male,30,Liverpool,Yes,9,40,49,3,147,2
2024-10-18,BF1548,Clothing,Female,32,Detroit,No,65,0,65,2,130,5
2024-08-03,BF1546,Clothing,Female,27,Toronto,Yes,118,25,143,3,429,5
2024-07-17,BF1547,Ornaments,Female,22,Sydney,Yes,32,100,132,2,264,4
2024-04-14,BF1551,Ornaments,Male,19,Dublin,Yes,15,40,55,1,55,4
2024-04-23,BF1548,Clothing,Male,25,Austin,No,65,0,65,1,65,1
2024-02-17,BF1551,Ornaments,Male,27,Miami,No,15,0,15,3,45,5
2024-07-19,BF1548,Clothing,Male,33,New Jersey,No,65,0,65,1,65,5
2024-09-20,BF1548,Clothing,Male,21,Miami,No,65,0,65,1,65,4
2024-08-28,BF1548,Clothing,Female,32,Las Vegas,No,65,0,65,1,65,1
2024-03-21,BF1545,Other,Male,28,New Delhi,Yes,10,70,80,5,400,4
2024-08-26,BF1544,Other,Male,33,San Francisco,No,9,0,9,1,9,1
2024-10-26,BF1546,Clothing,Female,29,San Francisco,No,118,0,118,1,118,4
2024-10-20,BF1551,Ornaments,Male,29,Liverpool,Yes,15,40,55,1,55,5
2024-09-30,BF1553,Ornaments,Female,25,Sacramento,No,50,0,50,1,50,2
2024-04-05,BF1545,Other,Male,27,Cleveland,No,10,0,10,1,10,5
2024-07-02,BF1543,Clothing,Female,35,Manchester,Yes,100,40,140,1,140,4
2024-10-29,BF1553,Ornaments,Male,24,Cleveland,No,50,0,50,1,50,5
2024-04-13,BF1549,Clothing,Male,34,Detroit,No,130,0,130,1,130,1
2023-12-01,BF1547,Ornaments,Male,21,Mumbai,Yes,32,70,102,2,204,4
2024-10-30,BF1554,Ornaments,Male,29,Memphis,No,20,0,20,1,20,5
2024-03-25,BF1547,Ornaments,Male,34,Portland,No,32,0,32,1,32,2
2024-03-09,BF1548,Clothing,Male,30,San Francisco,No,65,0,65,2,130,5
2023-12-22,BF1550,Clothing,Female,26,Miami,No,97,0,97,1,97,4
2023-11-15,BF1548,Clothing,Male,24,Portland,No,65,0,65,1,65,2
2024-02-05,BF1552,Ornaments,Female,29,Las Vegas,No,45,0,45,3,135,4
2024-04-21,BF1545,Other,Male,29,Sacramento,No,10,0,10,1,10,2
2024-05-30,BF1549,Clothing,Male,23,New Jersey,No,130,0,130,1,130,1
2024-08-23,BF1543,Clothing,Male,19,New York,No,100,0,100,1,100,5
2023-11-12,BF1543,Clothing,Male,34,New Jersey,No,100,0,100,1,100,3
2024-05-27,BF1553,Ornaments,Male,28,Detroit,No,50,0,50,1,50,5
2023-12-11,BF1547,Ornaments,Male,26,Detroit,No,32,0,32,5,160,1
2024-07-26,BF1545,Other,Female,25,Austin,No,10,0,10,1,10,5
2023-11-26,BF1545,Other,Male,35,Glasgow,Yes,10,40,50,4,200,5
2024-08-03,BF1554,Ornaments,Male,25,Miami,No,20,0,20,1,20,4
2024-06-22,BF1548,Clothing,Male,22,Montreal,Yes,65,25,90,1,90,1
2024-03-23,BF1544,Other,Male,28,Detroit,No,9,0,9,1,9,5
2024-06-06,BF1551,Ornaments,Male,20,Miami,No,15,0,15,4,60,4
2024-02-08,BF1550,Clothing,Male,34,Detroit,No,97,0,97,1,97,1
2024-07-27,BF1550,Clothing,Male,25,Sydney,Yes,97,100,197,1,197,5
2023-12-20,BF1543,Clothing,Male,30,San Francisco,No,100,0,100,1,100,5
2024-01-06,BF1543,Clothing,Male,24,Cleveland,No,100,0,100,1,100,4
2024-02-27,BF1548,Clothing,Male,31,Glasgow,Yes,65,40,105,1,105,4
2024-07-26,BF1551,Ornaments,Female,27,Paris,Yes,15,50,65,1,65,4
2024-02-11,BF1548,Clothing,Male,19,Miami,No,65,0,65,2,130,1
2024-02-25,BF1548,Clothing,Male,29,Portland,No,65,0,65,2,130,3
2023-11-29,BF1549,Clothing,Female,26,Miami,No,130,0,130,1,130,1
2024-09-20,BF1550,Clothing,Female,24,New York,No,97,0,97,1,97,1
2024-02-25,BF1551,Ornaments,Male,25,San Francisco,No,15,0,15,1,15,1
2024-09-21,BF1548,Clothing,Male,31,Austin,No,65,0,65,2,130,4
2024-03-19,BF1549,Clothing,Male,35,Austin,No,130,0,130,2,260,2
2024-09-12,BF1554,Ornaments,Male,29,Cleveland,No,20,0,20,1,20,5
2024-01-04,BF1550,Clothing,Male,29,Toronto,Yes,97,25,122,1,122,5
2024-08-27,BF1555,Other,Male,28,Las Vegas,No,23,0,23,1,23,5
2023-12-20,BF1551,Ornaments,Male,33,Las Vegas,No,15,0,15,2,30,5
2023-12-04,BF1551,Ornaments,Male,24,New York,No,15,0,15,1,15,3
2024-01-03,BF1545,Other,Male,25,Liverpool,Yes,10,40,50,1,50,5
2024-03-20,BF1550,Clothing,Male,22,Pittsburgh,No,97,0,97,3,291,2
2024-07-07,BF1548,Clothing,Female,30,New Jersey,No,65,0,65,1,65,5
2023-11-28,BF1554,Ornaments,Female,26,Toronto,Yes,20,25,45,1,45,5
2023-11-08,BF1545,Other,Female,32,Toronto,Yes,10,25,35,1,35,4
2024-02-20,BF1550,Clothing,Male,26,Liverpool,Yes,97,40,137,5,685,5
2024-02-11,BF1555,Other,Female,20,Austin,No,23,0,23,1,23,4
2024-10-26,BF1551,Ornaments,Male,30,New Delhi,Yes,15,70,85,1,85,4
2024-08-01,BF1550,Clothing,Male,29,Detroit,No,97,0,97,1,97,3
2024-03-01,BF1545,Other,Female,20,San Antonio,No,10,0,10,1,10,4
2024-01-28,BF1546,Clothing,Male,19,San Francisco,No,118,0,118,3,354,1
2024-02-12,BF1554,Ornaments,Female,29,Miami,No,20,0,20,2,40,3
2024-01-31,BF1549,Clothing,Female,18,Mumbai,Yes,130,70,200,3,600,5
2024-04-07,BF1550,Clothing,Male,21,New Jersey,No,97,0,97,1,97,4
2024-08-06,BF1544,Other,Male,27,Cleveland,No,9,0,9,1,9,4
2024-05-19,BF1546,Clothing,Male,25,Las Vegas,No,118,0,118,1,118,1
2024-04-24,BF1548,Clothing,Male,29,New York,No,65,0,65,2,130,1
2024-09-07,BF1554,Ornaments,Male,19,Montreal,Yes,20,25,45,2,90,1
2024-10-10,BF1547,Ornaments,Male,30,Portland,No,32,0,32,1,32,5
2024-10-27,BF1548,Clothing,Male,28,Mumbai,Yes,65,70,135,2,270,4
2024-05-30,BF1543,Clothing,Male,30,New York,No,100,0,100,1,100,3
2024-01-26,BF1554,Ornaments,Female,32,Manchester,Yes,20,40,60,1,60,4
2024-05-29,BF1551,Ornaments,Male,32,Memphis,No,15,0,15,1,15,4
2024-10-15,BF1549,Clothing,Male,31,Las Vegas,No,130,0,130,1,130,5
2024-03-06,BF1544,Other,Male,19,New Jersey,No,9,0,9,1,9,4
2024-02-28,BF1550,Clothing,Male,28,Detroit,No,97,0,97,1,97,5
2024-09-23,BF1550,Clothing,Male,18,Montreal,Yes,97,25,122,1,122,3
2024-04-22,BF1550,Clothing,Male,24,Liverpool,Yes,97,40,137,1,137,3
2024-08-02,BF1550,Clothing,Male,27,Manchester,Yes,97,40,137,4,548,5
2024-01-05,BF1547,Ornaments,Male,21,Sacramento,No,32,0,32,1,32,4
2024-09-07,BF1544,Other,Male,20,Manchester,Yes,9,40,49,1,49,4
2024-03-27,BF1551,Ornaments,Female,20,New Jersey,No,15,0,15,1,15,3
2024-08-31,BF1543,Clothing,Male,24,Toronto,Yes,100,25,125,3,375,5
2023-11-16,BF1548,Clothing,Male,30,Liverpool,Yes,65,40,105,1,105,3
2023-11-08,BF1550,Clothing,Male,31,Dublin,Yes,97,40,137,1,137,5
2024-04-21,BF1551,Ornaments,Male,30,Memphis,No,15,0,15,2,30,4
2024-10-18,BF1551,Ornaments,Male,25,New York,No,15,0,15,2,30,4
2024-09-20,BF1543,Clothing,Female,29,Memphis,No,100,0,100,2,200,5
2024-04-13,BF1554,Ornaments,Female,29,Detroit,No,20,0,20,1,20,5
2024-07-31,BF1553,Ornaments,Male,24,Cleveland,No,50,0,50,1,50,1
2024-01-20,BF1545,Other,Male,29,Pittsburgh,No,10,0,10,1,10,5
2024-11-02,BF1543,Clothing,Male,23,New Jersey,No,100,0,100,1,100,4
2024-08-30,BF1548,Clothing,Male,26,Paris,Yes,65,50,115,1,115,4
2023-12-05,BF1545,Other,Male,35,Pittsburgh,No,10,0,10,2,20,5
2023-11-11,BF1554,Ornaments,Male,32,New Delhi,Yes,20,70,90,1,90,5
2024-10-19,BF1551,Ornaments,Male,21,Cleveland,No,15,0,15,1,15,5
2023-11-07,BF1547,Ornaments,Male,18,Sacramento,No,32,0,32,1,32,4
2023-12-08,BF1548,Clothing,Female,32,Detroit,No,65,0,65,1,65,2
2024-09-26,BF1548,Clothing,Male,35,Miami,No,65,0,65,1,65,5
2024-05-18,BF1549,Clothing,Male,33,New Jersey,No,130,0,130,1,130,1
2024-01-12,BF1546,Clothing,Male,35,Paris,Yes,118,50,168,1,168,4
2024-10-09,BF1544,Other,Male,26,San Francisco,No,9,0,9,2,18,4
2024-08-28,BF1546,Clothing,Male,31,Memphis,No,118,0,118,3,354,3
2024-05-14,BF1543,Clothing,Male,34,Cleveland,No,100,0,100,1,100,2
2024-05-21,BF1551,Ornaments,Male,21,San Francisco,No,15,0,15,1,15,4
2024-03-07,BF1544,Other,Male,31,New York,No,9,0,9,1,9,2
2024-08-13,BF1548,Clothing,Male,31,Austin,No,65,0,65,1,65,4
2024-07-19,BF1545,Other,Female,24,San Antonio,No,10,0,10,1,10,2
2024-04-27,BF1549,Clothing,Male,30,Memphis,No,130,0,130,1,130,1
2024-01-30,BF1550,Clothing,Male,25,Cleveland,No,97,0,97,1,97,2
2024-02-10,BF1551,Ornaments,Male,34,San Antonio,No,15,0,15,1,15,5
2024-05-13,BF1554,Ornaments,Female,32,Dublin,Yes,20,40,60,2,120,2
2023-11-30,BF1546,Clothing,Male,26,Las Vegas,No,118,0,118,4,472,4
2024-05-07,BF1547,Ornaments,Female,18,Miami,No,32,0,32,1,32,5
2024-03-05,BF1544,Other,Male,22,San Antonio,No,9,0,9,2,18,4
2024-06-25,BF1544,Other,Male,24,London,Yes,9,40,49,1,49,1
2023-12-30,BF1549,Clothing,Male,22,Montreal,Yes,130,25,155,2,310,1
2024-08-11,BF1554,Ornaments,Female,23,Cleveland,No,20,0,20,1,20,5
2024-06-29,BF1551,Ornaments,Male,35,Detroit,No,15,0,15,3,45,5
2024-07-12,BF1545,Other,Male,34,Portland,No,10,0,10,1,10,5
2023-12-30,BF1548,Clothing,Female,20,New Jersey,No,65,0,65,2,130,4
2024-01-26,BF1548,Clothing,Female,22,Manchester,Yes,65,40,105,1,105,3
2024-07-30,BF1544,Other,Female,32,Sacramento,No,9,0,9,2,18,4
2024-08-04,BF1544,Other,Female,24,Liverpool,Yes,9,40,49,1,49,5
2024-10-17,BF1548,Clothing,Male,22,New Jersey,No,65,0,65,1,65,1
2024-09-12,BF1548,Clothing,Male,32,Austin,No,65,0,65,1,65,2
2024-02-29,BF1550,Clothing,Female,22,New Delhi,Yes,97,70,167,1,167,1
2024-08-10,BF1548,Clothing,Male,20,San Antonio,No,65,0,65,1,65,1
2024-07-06,BF1543,Clothing,Male,35,New Jersey,No,100,0,100,1,100,2
2024-10-06,BF1554,Ornaments,Male,21,Memphis,No,20,0,20,1,20,2
2024-01-30,BF1550,Clothing,Male,30,San Francisco,No,97,0,97,1,97,5
2024-07-31,BF1548,Clothing,Male,35,Cleveland,No,65,0,65,1,65,4
2024-01-21,BF1546,Clothing,Male,18,Las Vegas,No,118,0,118,4,472,4
2024-05-18,BF1549,Clothing,Male,30,Cardiff,Yes,130,40,170,1,170,1
2024-01-02,BF1543,Clothing,Female,18,Miami,No,100,0,100,3,300,5
2024-09-23,BF1554,Ornaments,Male,27,New York,No,20,0,20,1,20,4
2024-06-03,BF1552,Ornaments,Male,33,Montreal,Yes,45,25,70,2,140,3
2024-03-12,BF1546,Clothing,Male,24,New York,No,118,0,118,1,118,1
2024-07-19,BF1547,Ornaments,Male,34,Miami,No,32,0,32,1,32,1
2024-03-11,BF1549,Clothing,Male,31,Memphis,No,130,0,130,1,130,2
2024-10-15,BF1550,Clothing,Male,27,Las Vegas,No,97,0,97,1,97,3
2023-12-30,BF1555,Other,Male,19,San Antonio,No,23,0,23,1,23,2
2024-07-23,BF1549,Clothing,Male,34,San Antonio,No,130,0,130,1,130,3
2024-05-27,BF1544,Other,Female,29,Las Vegas,No,9,0,9,1,9,5
2024-04-06,BF1550,Clothing,Male,33,Las Vegas,No,97,0,97,3,291,2
2024-04-02,BF1548,Clothing,Male,34,Sydney,Yes,65,100,165,1,165,5
2024-06-11,BF1544,Other,Male,22,New York,No,9,0,9,5,45,5
2023-12-15,BF1551,Ornaments,Male,23,Liverpool,Yes,15,40,55,1,55,4
2024-10-12,BF1548,Clothing,Male,20,Pittsburgh,No,65,0,65,1,65,1
2024-05-21,BF1543,Clothing,Male,32,London,Yes,100,40,140,1,140,4
2024-01-15,BF1545,Other,Male,29,New Jersey,No,10,0,10,4,40,4
2024-03-21,BF1548,Clothing,Female,18,Paris,Yes,65,50,115,1,115,2
2024-10-12,BF1553,Ornaments,Male,34,San Francisco,No,50,0,50,4,200,4
2024-09-17,BF1548,Clothing,Male,28,Toronto,Yes,65,25,90,1,90,1
2024-05-29,BF1555,Other,Male,35,Miami,No,23,0,23,2,46,4
2024-06-01,BF1544,Other,Male,19,New York,No,9,0,9,1,9,4
2024-02-14,BF1551,Ornaments,Male,25,Mumbai,Yes,15,70,85,1,85,2
2024-06-29,BF1544,Other,Male,27,Las Vegas,No,9,0,9,1,9,2
2024-06-17,BF1551,Ornaments,Female,29,New Jersey,No,15,0,15,1,15,5
2024-10-30,BF1549,Clothing,Female,18,San Francisco,No,130,0,130,3,390,1
2024-01-08,BF1551,Ornaments,Male,33,Liverpool,Yes,15,40,55,3,165,3
2024-08-28,BF1548,Clothing,Male,29,New York,No,65,0,65,4,260,5
2024-05-13,BF1546,Clothing,Female,28,Memphis,No,118,0,118,1,118,5
2024-08-28,BF1545,Other,Male,24,New Jersey,No,10,0,10,1,10,4
2024-07-15,BF1548,Clothing,Male,31,New Delhi,Yes,65,70,135,1,135,1
2023-12-16,BF1551,Ornaments,Male,24,San Francisco,No,15,0,15,1,15,4
2024-09-17,BF1548,Clothing,Male,25,Cleveland,No,65,0,65,2,130,4
2024-06-06,BF1548,Clothing,Male,34,Glasgow,Yes,65,40,105,1,105,5
2024-02-18,BF1548,Clothing,Male,29,Memphis,No,65,0,65,2,130,4
2024-02-22,BF1548,Clothing,Male,35,New Delhi,Yes,65,70,135,5,675,3
2024-10-17,BF1548,Clothing,Male,18,Miami,No,65,0,65,1,65,1
2024-08-01,BF1548,Clothing,Female,21,Pittsburgh,No,65,0,65,2,130,5
